RUN	20140318100526	pricingsimulation	pricingsimulation
ACTION	Pricing	374	price	1395137129960	1395137129971	1395137132813	1395137132814	OK	 
ACTION	Pricing	164	price	1395137130032	1395137130033	1395137132842	1395137132842	OK	 
ACTION	Pricing	95	price	1395137130263	1395137130269	1395137132874	1395137132875	OK	 
ACTION	Pricing	181	price	1395137129964	1395137129970	1395137132900	1395137132900	OK	 
ACTION	Pricing	443	price	1395137129843	1395137129845	1395137132932	1395137132932	OK	 
ACTION	Pricing	158	price	1395137130257	1395137130259	1395137132961	1395137132962	OK	 
ACTION	Pricing	100	price	1395137129904	1395137129907	1395137132989	1395137132989	OK	 
ACTION	Pricing	328	price	1395137129863	1395137129865	1395137133018	1395137133018	OK	 
ACTION	Pricing	74	price	1395137129978	1395137129983	1395137133050	1395137133050	OK	 
ACTION	Pricing	30	price	1395137130013	1395137130014	1395137133080	1395137133080	OK	 
ACTION	Pricing	153	price	1395137129859	1395137129862	1395137133111	1395137133112	OK	 
ACTION	Pricing	281	price	1395137129922	1395137129924	1395137133145	1395137133146	OK	 
ACTION	Pricing	417	price	1395137130007	1395137130010	1395137133172	1395137133173	OK	 
ACTION	Pricing	200	price	1395137130029	1395137130030	1395137133202	1395137133202	OK	 
ACTION	Pricing	113	price	1395137129898	1395137129902	1395137133232	1395137133232	OK	 
ACTION	Pricing	309	price	1395137130254	1395137130256	1395137133264	1395137133265	OK	 
ACTION	Pricing	214	price	1395137129703	1395137129729	1395137133293	1395137133294	OK	 
ACTION	Pricing	375	price	1395137130078	1395137130079	1395137133323	1395137133324	OK	 
ACTION	Pricing	191	price	1395137129823	1395137129827	1395137133355	1395137133355	OK	 
ACTION	Pricing	479	price	1395137129975	1395137129983	1395137133384	1395137133386	OK	 
ACTION	Pricing	310	price	1395137130063	1395137130064	1395137133415	1395137133416	OK	 
ACTION	Pricing	263	price	1395137130124	1395137130132	1395137133446	1395137133447	OK	 
ACTION	Pricing	151	price	1395137129913	1395137129915	1395137133477	1395137133477	OK	 
ACTION	Pricing	464	price	1395137129745	1395137129769	1395137133510	1395137133510	OK	 
ACTION	Pricing	115	price	1395137130125	1395137130131	1395137133545	1395137133546	OK	 
ACTION	Pricing	140	price	1395137130031	1395137130033	1395137133578	1395137133578	OK	 
ACTION	Pricing	268	price	1395137129860	1395137129862	1395137133613	1395137133613	OK	 
ACTION	Pricing	21	price	1395137129776	1395137129783	1395137133649	1395137133649	OK	 
